hubs,2.0324327340360031
gats,1.4007306680518399
hub,1.2992829841302609
xed,0.8239592165010823
ga,0.7524652629591061
cost,0.6668725455410346
set,0.5718464239619548
algorithm,0.5545177444479562
problem,0.4852030263919617
spoke,0.4669102226839467
cab,0.4394449154672440
usahlp,0.3845143010338384
topcuoglu,0.3822415042030988
costs,0.3812840371742416
data,0.3552379300369719
nodes,0.3292449107659740
location,0.3177366976452013
based,0.3032518914949761
time,0.3032518914949761
optimal,0.3021183793837302
erent,0.3021183793837302
solution,0.2859232119809774
node,0.2772588722239781
algorithms,0.2772588722239781
signi,0.2746530721670274
sa,0.2746530721670274
di,0.2609204185586760
total,0.2599301927099795
number,0.2599301927099795
ow,0.2598565968260522
computers,0.2471877649503247
usaphmp,0.2471877649503247
cid,0.2435981348613210
solutions,0.2339371734389815
operations,0.2269339681940161
values,0.2252728336819822
method,0.2252728336819822
assignarray,0.2197224577336220
cantly,0.2197224577336220
discount,0.2197224577336220
srun,0.2197224577336220
hubarray,0.2197224577336220
best,0.2166084939249829
ap,0.2149900751311732
population,0.2118244650968009
size,0.2079441541679836
genetic,0.2012332418419608
uncapacitated,0.2011797390542625
reference,0.1922571505169192
spokes,0.1922571505169192
